"code","dep_time","dep_place","arr_time","arr_place","aircraft","time"
"CZ 9172","22:10","PVG","23:45","TAO","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"CZ 9190","22:50","PVG","23:55","NKG","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"CZ 9211","21:45","PVG","23:50","WUH","Boeing 737-800 Winglets","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"CZ 9306","21:20","PEK","22:55","TAO","Airbus A320","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"CZ 9307","19:40","PEK","21:40","HRB","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CZ 9327","21:20","KHN","23:00","CAN","Airbus A320","['Yes', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"CZ 9329","16:40","NGB","18:50","CAN","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CZ 9338","12:20","CAN","15:25","TAO","Airbus A321","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"CZ 9370","19:25","SZX","22:20","CTU","Airbus A319","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CZ 9399","21:30","PVG","23:45","CSX","Airbus A319","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"CZ 9403","17:00","SHA","19:10","CGO","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"CZ 9414","18:55","CAN","21:40","KMG","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CZ 9417","21:25","PVG","01:05","CTU","Airbus A320","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"CZ 9437","13:15","CAN","16:00","CTU","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CZ 9442","22:30","WNZ","00:45","CAN","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CZ 9456","20:15","TAO","22:15","HRB","Airbus A321","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CZ 9458","21:15","SHA","22:55","TAO","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CZ 9461","19:55","SHA","21:45","TAO","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CZ 9478","21:10","SHA","23:00","TAO","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"CZ 9488","15:35","PVG","19:30","SHE","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"CZ 9494","17:35","PVG","21:45","HRB","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CZ 9500","16:45","PVG","18:50","DLC","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CZ 9512","21:05","XMN","22:45","SHA","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CZ 9515","19:50","PVG","21:50","DLC","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CZ 9540","19:10","XIY","21:35","KMG","Airbus A319","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CZ 9560","16:50","SZX","19:35","KMG","Boeing 737-800 Winglets","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CZ 9579","16:20","SHA","19:55","KMG","Boeing 737","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CZ 9637","14:10","PVG","18:45","HRB","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CZ 9640","13:45","XMN","15:30","SHA","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CZ 9678","21:05","SZX","23:45","KMG","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"CZ 9724","16:35","SHA","18:55","WUH","Boeing 737-800","['Yes', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes']"
"CZ 9727","14:05","PEK","16:15","HRB","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"CZ 9772","15:25","XMN","17:15","SHA","Airbus A319","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"CZ 9774","21:00","PVG","00:10","HRB","Airbus A321","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"CZ 9777","12:05","PVG","14:15","DLC","Airbus A319","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'No']"
"CZ 9794","19:20","SHA","22:55","KMG","Boeing 737","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"D7 373","15:55","TPE","20:30","KUL","Airbus A330","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"D7 377","23:45","TPE","04:20","KUL","Airbus A330","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"DL 1033","00:45","JFK","04:36","MEX","7S8","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"DL 308","23:59","LAX","06:21","CUN","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"DL 547","14:45","LAX","18:06","SJD","Airbus A319","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"DL 578","11:30","TPE","15:35","NRT","Boeing 767-300 winglets",""
"DL 68","11:30","TPE","15:35","NRT","Boeing 767-300 winglets",""
"DL 7237","15:55","DPS","23:50","BNE","Boeing 737-800 Winglets","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"DL 7726","09:05","TPE","14:35","DPS","Boeing 747-400",""
"DL 7735","23:50","TPE","20:50","LAX","Boeing 777-300ER",""
"DL 8004","00:30","LAX","06:20","MEX","Boeing 737-800","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"DL 8020","23:00","LAX","04:38","MEX","Boeing 737","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"DL 8042","17:45","LAX","23:15","MEX","7S8","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"DL 8050","23:01","SFO","05:25","MEX","Boeing 737-800","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"DL 8160","01:00","SFO","07:18","MEX","7S8","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EI 407","20:35","FCO","22:50","DUB","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EI 603","09:35","AMS","10:15","DUB","Airbus A320","['No', 'Yes', 'No', 'Yes', 'Yes', 'No', 'Yes']"
"EI 605","11:00","AMS","11:40","DUB","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EI 651","10:50","FRA","12:05","DUB","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EI 661","11:25","VIE","13:20","DUB","Airbus A320","['No', 'Yes', 'No', 'No', 'No', 'No', 'Yes']"
"EK 105","09:50","DXB","13:15","ATH","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EK 109","07:55","DXB","14:10","MLA","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 111","08:25","DXB","11:40","BUD","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 123","10:45","DXB","14:50","IST","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EK 127","08:55","DXB","12:55","VIE","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 129","08:15","DXB","12:20","ZAG","Boeing 777-300","['No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"EK 139","09:05","DXB","13:30","PRG","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 141","07:35","DXB","13:25","MAD","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 151","08:20","DXB","13:15","CPH","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 161","07:15","DXB","12:05","DUB","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 179","08:05","DXB","12:10","WAW","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 183","08:20","DXB","13:25","BRU","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 185","08:15","DXB","13:25","BCN","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 191","07:25","DXB","12:35","LIS","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 2813","09:20","DXB","11:20","JED","Boeing 777-300ER","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EK 2815","09:20","DXB","11:20","JED","Boeing 777-300ER","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"EK 303","00:05","PVG","04:55","DXB","Airbus A380-800","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"EK 307","23:40","PEK","04:20","DXB","Airbus A380-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"EK 323","23:55","ICN","04:25","DXB","Airbus A380-800","['No', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'No']"
"EK 349","00:50","SIN","01:55","CMB","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 351","18:05","BKK","21:35","DXB","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"EK 367","23:45","TPE","05:45","DXB","Airbus A380-800",""
"EK 371","02:20","BKK","05:35","DXB","Airbus A380-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EK 373","20:35","BKK","00:50","DXB","Airbus A380-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 377","15:50","BKK","19:00","DXB","Airbus A380-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"EK 381","00:35","HKG","04:20","DXB","Airbus A380-800","['No', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"EK 383","19:10","HKG","23:15","DXB","Airbus A380-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"EK 385","01:15","BKK","04:45","DXB","Airbus A380-800","['No', 'Yes', 'No', 'Yes', 'No', 'Yes', 'Yes']"
"EK 393","23:55","SGN","04:25","DXB","Boeing 777-300ER","['No', 'Yes', 'No', 'No', 'No', 'Yes', 'No']"
"EK 419","02:40","BKK","06:05","DXB","Airbus A380-800","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes']"
"EK 49","08:50","DXB","13:15","MUC","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 5006","23:55","SIN","09:50","SYD","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"EK 5032","23:40","SIN","10:10","MEL","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 5036","19:45","SIN","06:15","MEL","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 5058","18:30","SIN","23:45","PER","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EK 5062","19:15","SIN","06:10","SYD","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 5113","13:15","SYD","18:25","AKL","Boeing 737-800 Winglets","['Yes', 'Yes', 'No', 'Yes', 'No', 'No', 'No']"
"EK 517","16:15","DEL","18:35","DXB","Boeing 777-300ER","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EK 55","08:30","DXB","13:25","DUS","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 59","09:00","DXB","13:45","HAM","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 707","08:45","DXB","13:25","SEZ","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 713","09:25","DXB","17:10","HRE","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 719","10:15","DXB","14:15","NBO","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 7210","16:20","BKK","20:30","DXB","Airbus A330-200","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"EK 7220","12:35","ICN","18:30","DXB","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 723","10:30","DXB","13:35","ADD","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 7241","06:15","DXB","07:30","MCT","Embraer 175","['No', 'No', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"EK 725","10:25","DXB","14:50","DAR","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 729","09:20","DXB","13:50","EBB","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 747","08:05","DXB","11:30","TUN","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 757","08:10","DXB","12:40","ALG","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 763","10:05","DXB","16:20","JNB","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 770","08:55","DXB","16:30","CPT","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EK 775","10:25","DXB","16:45","DUR","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 783","10:40","DXB","15:20","LOS","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 787","07:30","DXB","11:35","ACC","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 793","09:55","DXB","14:40","LAD","Boeing 777-200LR","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 795","07:55","DXB","16:25","DKR","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 797","07:55","DXB","16:25","DKR","Boeing 777-300ER","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"EK 805","07:05","DXB","08:45","JED","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 819","06:55","DXB","07:50","RUH","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 837","08:30","DXB","08:45","BAH","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EK 841","07:45","DXB","08:00","DOH","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 855","07:45","DXB","08:25","KWI","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 862","08:30","DXB","09:30","MCT","Boeing 777-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 87","08:40","DXB","13:20","ZRH","Airbus A380-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 89","08:30","DXB","13:15","GVA","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 901","07:30","DXB","09:35","AMM","Boeing 777-300ER","['No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'No']"
"EK 927","08:15","DXB","10:05","CAI","Boeing 777-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 941","07:55","DXB","09:30","BGW","Boeing 777-200LR","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 945","07:55","DXB","08:50","BSR","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"EK 957","07:25","DXB","10:35","BEY","Boeing 777-300ER","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"ET 605","00:10","PEK","06:20","ADD","Boeing 777-300ER","['Yes', 'No', 'Yes', 'No', 'Yes', 'No', 'Yes']"
"ET 609","00:50","HKG","05:55","ADD","Boeing 787-8","['No', 'No', 'Yes', 'No', 'Yes', 'No', 'No']"
"ET 619","02:20","BKK","06:50","ADD","Boeing 787-8","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"ET 629","01:45","BKK","06:15","ADD","Boeing 787-8","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"ET 639","02:00","SIN","06:20","ADD","Boeing 787-8","['No', 'No', 'Yes', 'Yes', 'No', 'Yes', 'No']"
"ET 673","01:45","HKG","07:45","ADD","Boeing 787-8","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"ET 685","00:15","PVG","06:15","ADD","Boeing 777-200LR","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"EY 3900","00:30","MNL","06:35","AUH","Airbus A330","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"EY 401","20:10","BKK","00:05","AUH","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EY 405","18:05","BKK","22:05","AUH","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EY 407","02:10","BKK","05:40","AUH","Boeing 777-300ER","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EY 421","00:35","MNL","05:55","AUH","Boeing 777-300ER","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"EY 423","18:40","MNL","23:50","AUH","Boeing 777-300ER","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"EY 440","19:50","SGN","00:50","AUH","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"EY 811","21:00","CTU","01:00","AUH","Airbus A330-200","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"EY 833","18:55","HKG","23:40","AUH","Airbus A330-200","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"EY 867","23:15","PVG","06:15","AUH","Airbus A330-200","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EY 8720","17:45","DEL","20:10","AUH","Boeing 737","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"EY 873","23:55","ICN","05:30","AUH","Airbus A340-600","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"EY 889","01:25","PEK","06:30","AUH","Airbus A330-200","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"F7 1126","21:25","FCO","23:00","GVA","Embraer 175","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"FB 410","14:00","VIE","16:30","SOF","Embraer 190","['No', 'No', 'Yes', 'No', 'No', 'No', 'No']"
"FB 462","10:15","AMS","13:55","SOF","Airbus A319","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FE 127","07:20","TPE","09:30","HFE","Boeing Douglas MD-80",""
"FE 135","06:25","TPE","10:25","HRB","Boeing Douglas MD-80","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"FE 181","14:20","KHH","18:05","CTU","Boeing Douglas MD-80","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FE 189","16:30","KHH","18:45","HAK","Boeing Douglas MD-80","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"FE 3052","09:30","MZG","10:05","RMQ","Boeing Douglas MD-80",""
"FE 86","17:05","MZG","17:40","KHH","Boeing Douglas MD-80",""
"FE 8886","14:35","MZG","15:10","KHH","Boeing Douglas MD-80",""
"FJ 392","16:55","HKG","07:05","NAN","Airbus A330-200","['No', 'Yes', 'Yes', 'No', 'Yes', 'Yes', 'Yes']"
"FJ 5321","23:55","SIN","10:50","SYD","Airbus A330-200","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'No', 'Yes']"
"FJ 5323","19:15","SIN","06:10","SYD","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"FJ 5325","19:45","SIN","06:15","MEL","Airbus A330-200","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"FJ 5327","23:40","SIN","10:10","MEL","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"FM 5098","17:15","TSA","18:45","SHA","Airbus A330-300",""
"FM 802","12:05","TSA","13:40","PVG","Boeing 737-800 Winglets",""
"FM 820","13:40","TSA","15:25","PVG","Boeing 737-800 Winglets",""
"FM 8201","12:30","TSA","14:15","SHA","Airbus A330-300",""
"FM 822","21:40","PVG","23:30","CGO","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"FM 852","11:45","TSA","13:25","SHA","Airbus A330-300",""
"FM 9063","16:05","SHA","18:00","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9069","21:35","PVG","23:40","TSN","Boeing 737-800","['No', 'No', 'Yes', 'No', 'No', 'Yes', 'Yes']"
"FM 9159","21:00","PVG","23:45","CGQ","Boeing 737-800","['Yes', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'No']"
"FM 9168","20:45","XMN","22:30","SHA","Boeing 737-700","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"FM 9179","15:50","PVG","18:30","CGQ","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9183","15:15","PVG","17:25","SHE","Boeing 737-800 Winglets","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9185","16:20","SHA","18:45","SHE","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9221","18:15","PVG","23:35","URC","Boeing 737-800","['No', 'Yes', 'No', 'No', 'Yes', 'No', 'Yes']"
"FM 9264","10:55","XMN","16:20","TSN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'No', 'Yes']"
"FM 9266","22:40","TXN","23:40","SHA","Boeing 737-800","['No', 'Yes', 'No', 'No', 'No', 'No', 'No']"
"FM 9268","22:30","TXN","23:35","SHA","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"FM 9321","19:00","SHA","21:10","CGO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'No', 'No']"
"FM 9323","17:40","SHA","19:30","CGO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9351","16:05","HGH","18:00","CAN","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9353","13:10","WEH","15:00","CGQ","Boeing 737-800","['Yes', 'No', 'No', 'No', 'No', 'No', 'No']"
"FM 9361","16:40","SHA","19:00","CSX","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'Yes', 'No']"
"FM 9363","19:00","SHA","20:45","WUH","Boeing 737-800","['Yes', 'No', 'Yes', 'Yes', 'Yes', 'No', 'No']"
"FM 9374","17:00","XMN","18:25","SHA","Boeing 737-800 Winglets","['Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"FM 9375","16:00","SHA","17:55","CGO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9399","15:40","SHA","18:05","CSX","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"FM 9423","16:50","SHA","19:45","CKG","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"FM 9518","20:00","WNZ","21:20","PVG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"FM 9524","21:20","XMN","23:00","PVG","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"FM 9536","14:50","XMN","16:35","SHA","Boeing 737-700","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"FM 9552","19:20","WNZ","21:30","CGO","Boeing 737-800","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"GA 857","15:45","HKG","20:45","DPS","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9000","16:50","SIN","19:25","DPS","Boeing 777-300ER","['No', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
"GA 9064","23:40","TPE","18:40","SFO","Boeing 777-300ER",""
"GA 9073","16:25","SIN","19:10","DPS","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9075","18:05","SIN","20:50","DPS","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9091","01:00","BKK","06:00","NBO","Boeing 767-300","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"GA 9093","01:00","BKK","06:00","NBO","Boeing 787-8","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"GA 9322","19:20","BKK","20:05","RGN","Airbus A319","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"GA 9432","20:40","BKK","23:50","MCT","Airbus A330-200","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9448","16:30","SIN","17:50","SUB","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9498","14:25","NRT","12:50","MEX","Boeing 787-8","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"GA 9584","17:30","BKK","18:40","PNH","Airbus A320","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"GA 9586","21:35","BKK","22:45","PNH","Airbus A320","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"GA 9587","13:20","PNH","14:30","BKK","Airbus A319","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9588","13:30","BKK","14:40","PNH","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9626","06:15","BKK","07:25","PNH","Airbus A320","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"GA 9724","17:55","XMN","23:20","DPS","Boeing 737-800","['No', 'No', 'No', 'Yes', 'No', 'No', 'No']"
"GA 9734","10:55","XMN","15:15","SIN","Boeing 737-800","['No', 'No', 'No', 'No', 'Yes', 'No', 'No']"
"GA 9771","12:05","HKG","17:15","DPS","Airbus A330-200","['No', 'No', 'No', 'No', 'No', 'Yes', 'No']"
"GA 9773","19:20","HKG","00:30","DPS","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9781","19:10","CAN","23:59","DPS","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9920","19:00","SIN","19:20","KNO","Boeing 737-800","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9983","09:05","TPE","14:35","DPS","Airbus A330-300","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GA 9994","14:10","TPE","18:55","SIN","Airbus A330-300",""
"GF 151","20:50","BKK","00:30","BAH","Airbus A330-200","['No', 'No', 'No', 'Yes', 'No', 'Yes', 'No']"
"GF 153","11:50","BKK","14:35","BAH","Airbus A330-200","['No', 'Yes', 'Yes', 'Yes', 'No', 'Yes', 'No']"
"GF 155","11:25","MNL","16:35","BAH","Airbus A330","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
"GF 501","07:40","DXB","07:55","BAH","Airbus A320","['No', 'No', 'No', 'Yes', 'Yes', 'Yes', 'No']"
